month,product,region,gross_sales,discounts,net_sales,cogs,marketing_expense,admin_expense,depreciation,ebitda,operating_cash_flow,capex,financing_cash_flow,cash,accounts_receivable,inventory,accounts_payable,debt,gross_profit,gross_margin_%,operating_expenses,ebit,ebitda_margin_%,net_sales_mom_growth_%,ebitda_mom_growth_%,free_cash_flow,capex_to_sales_%,working_capital,net_debt,budget_net_sales,net_sales_variance,net_sales_variance_pct
2023-10-01,Dairy,West,1603810.0,95482.41425067263,1508330.0,941941.0,133550.01405735017,87416.9,26414.9,345419.0,119610.41779613588,-801798.0,173432.0,5317570.0,2055180.0,3857280.0,2864740.0,5663810.0,566389.0,37.550734918751196,220966.91405735016,319004.1,22.900757791729927,28.14820478836384,-8.848637422780259,921408.4177961359,-53.15799592927277,3047720.0,346240.0,2250276.0,-741946.0,-0.3297133329422702
2023-10-01,Home Care,North,1295660.0,118648.39471898827,1177020.0,667434.0,72831.73677249698,57800.2,13406.1,378951.0,187797.0501594835,-826920.0,-114663.0,9272130.0,3865230.0,3164950.0,1869260.0,4615290.0,509586.0,43.29459142580415,130631.93677249698,365544.9,32.19579956160473,-39.4250365399263,-8.192737809132488,1014717.0501594834,-70.25539073252791,5160920.0,-4656840.0,2261007.0,-1083987.0,-0.47942664485337727
2023-10-01,Home Care,South,2107740.0,0.0,1943080.0,1230590.0,183668.86250090244,116052.0,32021.9,412768.0,217407.77919268183,-809652.0,210061.0,9122080.0,3039040.0,3193020.0,2935040.0,5973170.0,712490.0,36.66807336805484,299720.86250090244,380746.1,21.242975070506617,-15.07665949895981,-39.73318771618087,1027059.7791926819,-41.66848508553431,3297020.0,-3148910.0,2727732.0,-784652.0,-0.2876572918453866
2023-10-01,Home Care,East,2416560.0,128517.26053987654,2288040.0,1342460.0,172997.46917809968,87675.6,33660.7,684901.0,618047.0444105638,-715087.0,316780.0,8671750.0,3146730.0,3533220.0,2418420.0,5616720.0,945580.0,41.327074701491235,260673.0691780997,651240.3,29.93396094473873,-6.79436050561546,0.7260678506509244,1333134.0444105638,-31.253256061956957,4261530.0,-3055030.0,1626177.0,661863.0,0.40700551047026245
2023-10-01,Home Care,West,2770620.0,315794.0654258716,2454830.0,1416990.0,231696.50647945143,126179.0,32920.7,679964.0,559406.5756837825,-755692.0,231111.0,6265290.0,2402440.0,4866990.0,2659320.0,4094840.0,1037840.0,42.27746931559416,357875.50647945143,647043.3,27.69902600180053,7.791375214609708,3.967010132733151,1315098.5756837823,-30.7838832016881,4610110.0,-2170450.0,2688609.0,-233779.0,-0.08695165418251594
2023-11-01,Snacks,North,1262330.0,99131.17186787406,1163200.0,654943.0,80361.87402993473,53710.7,20734.6,374181.0,193714.4673681755,-497018.0,245498.0,9828790.0,3080580.0,4454280.0,2645530.0,4964830.0,508257.0,43.69472145804677,134072.5740299347,353446.4,32.16824277854195,-0.9165559303553783,2.623870723559718,690732.4673681755,-42.728507565337004,4889330.0,-4863960.0,2203708.5,-1040508.5,-0.4721624933606237
2023-11-01,Snacks,South,1271450.0,97496.8643907026,1173960.0,706298.0,67354.82601988736,35689.2,16320.3,364614.0,257204.1213323589,-433122.0,-93141.0,8422340.0,2637270.0,4218900.0,2144830.0,4649790.0,467662.0,39.83628062284916,103044.02601988736,348293.7,31.058468772360214,-32.06328630455666,-31.408093007506068,690326.1213323589,-36.89410201369723,4711340.0,-3772550.0,1208424.0,-34464.0,-0.028519791066711684
2023-11-01,Snacks,East,1867840.0,139823.34936825436,1728020.0,992972.0,133982.138182379,69492.4,32799.1,531570.0,325981.5690594121,-723303.0,-153235.0,9788400.0,2252360.0,3838720.0,2915640.0,4062230.0,735048.0,42.5370076735223,203474.538182379,498770.9,30.761796738463676,-8.222684880287224,-12.363307235381104,1049284.569059412,-41.85732804018472,3175440.0,-5726170.0,2144415.0,-416395.0,-0.19417650035091155
2023-11-01,Snacks,West,2004200.0,121365.0865152862,1882840.0,1094320.0,111068.99425610242,70886.3,24510.1,606561.0,359752.88169584377,-521982.0,347091.0,9858050.0,3343790.0,3875110.0,2797980.0,5240880.0,788520.0,41.87928873404007,181955.2942561024,582050.9,32.21521743748805,30.92734757454383,57.16254906787237,881734.8816958438,-27.723120392598418,4420920.0,-4617170.0,1154265.0,728575.0,0.6312025401445942
2023-11-01,Beverages,North,1577670.0,139588.6192313697,1438080.0,837379.0,136024.54074579678,78728.5,24786.7,385945.0,306385.8280498329,-536655.0,-227156.0,9025490.0,3505180.0,3761560.0,2617020.0,5268530.0,600701.0,41.77104194481531,214753.04074579678,361158.3,26.837519470404985,-18.031964615489848,-22.78490129663826,843040.828049833,-37.31746495327103,4649720.0,-3756960.0,2116674.0,-678594.0,-0.3205944798301486
2023-11-01,Beverages,South,1849470.0,95025.50076838543,1754440.0,1056940.0,104408.99453871466,93260.8,19717.9,499831.0,279212.88841497945,-717775.0,9504.0,5564600.0,2547030.0,3876870.0,2231430.0,5259790.0,697500.0,39.756275506714395,197669.79453871466,480113.1,28.48948952372267,86.73631866213674,143.11437534959506,996987.8884149794,-40.91191491302068,4192470.0,-304810.0,1473958.5,280481.5,0.19029131417200687
2023-11-01,Beverages,East,1014020.0,74487.89193997456,939528.0,600349.0,87826.49877991786,45756.9,10132.2,205595.0,-13756.296877820772,-405469.0,-267747.0,8381230.0,3246030.0,3500330.0,2431830.0,4063690.0,339179.0,36.10099965088853,133583.39877991786,195462.8,21.882796468013726,-57.6916876438192,-62.10041790098308,391712.70312217926,-43.15667015778135,4314530.0,-4317540.0,2029072.5,-1089544.5,-0.5369667668355862
2023-11-01,Beverages,West,2448540.0,227867.63662107245,2220670.0,1371850.0,200655.79993231624,105687.0,26107.2,542473.0,441121.2833462352,-891152.0,-105090.0,8371380.0,2203610.0,3407600.0,2538260.0,5417440.0,848820.0,38.22359918403004,306342.79993231624,516365.8,24.42834820121855,19.344662281267478,-2.5951383128099637,1332273.2833462353,-40.12987071469421,3072950.0,-2953940.0,1183413.0,1037257.0,0.8764962020866764
2023-11-01,Dairy,North,2026540.0,165822.4050126947,1860720.0,1087690.0,106688.41164788375,109417.0,18911.8,556926.0,0.0,-803204.0,-9497.0,6800870.0,3869100.0,3948870.0,1827240.0,4971390.0,773030.0,41.54467088008943,216105.41164788377,538014.2,29.93067199793628,101.73008767526652,111.85157007817108,803204.0,-43.1663012167333,5990730.0,-1829480.0,2185029.0,-324309.0,-0.1484232017057897
2023-11-01,Dairy,South,1033050.0,110669.93718760445,922381.0,573977.0,50011.29673831955,35508.1,11289.7,262885.0,162824.71632508107,-426325.0,-143948.0,9506610.0,3309390.0,4450130.0,2239050.0,4177120.0,348404.0,37.772243790797944,85519.39673831954,251595.3,28.500695482669308,-42.641564579317205,-43.78727325990408,589149.7163250811,-46.220054402681754,5520470.0,-5329490.0,2042376.0,-1119995.0,-0.548378457247833
2023-11-01,Dairy,East,1789860.0,181757.9131106973,1608100.0,943935.0,134327.7396155378,62176.5,19115.8,467661.0,292892.5388093276,-520889.0,-137791.0,9110480.0,2713490.0,4568350.0,2224740.0,4150210.0,664165.0,41.301225048193515,196504.2396155378,448545.2,29.0815869659847,-17.09243515515846,-15.297678234741173,813781.5388093276,-32.39158012561408,5057100.0,-4960270.0,2067250.5,-459150.5,-0.22210685158861976
2023-11-01,Dairy,West,2142680.0,203052.6451598306,1939630.0,1197450.0,101651.37462443624,88402.8,26235.1,552123.0,301665.4667368375,-783927.0,394227.0,7301530.0,3146490.0,3969430.0,2648750.0,4217190.0,742180.0,38.26399880389559,190054.17462443624,525887.9,28.465377417342484,28.365607338089504,39.269552671008626,1085592.4667368375,-40.416316513974316,4467170.0,-3084340.0,1648626.0,291004.0,0.176513047834985
2023-11-01,Home Care,North,1638720.0,127700.11184930864,1511020.0,928009.0,138487.4772166722,48086.7,16154.9,396442.0,165038.44381682394,-747949.0,213592.0,6128420.0,3043530.0,4017580.0,2104980.0,5276080.0,583011.0,38.58393667853503,186574.17721667222,380287.1,26.236714272478196,-42.216545505302165,-45.084062074477735,912987.4438168239,-49.499609535280804,4956130.0,-852340.0,975171.75,535848.25,0.5494911537377903
2023-11-01,Home Care,South,2933600.0,318627.2613345605,2614970.0,1515880.0,220947.90715972037,156231.0,51590.6,721907.0,644413.4075097421,-845446.0,-1436.0,7889390.0,3460280.0,4437840.0,2653560.0,4238460.0,1099090.0,42.03069251272481,377178.9071597204,670316.4,27.606702944966866,3.59722205715145,-13.15059725679335,1489859.407509742,-32.331001885298875,5244560.0,-3650930.0,2046712.5,568257.5,0.27764402670135646
2023-11-01,Home Care,East,2675670.0,151494.76139738507,2524170.0,1485580.0,0.0,78742.7,36711.3,831217.0,685121.5945801293,-457388.0,278471.0,5358790.0,2411670.0,3021980.0,2416300.0,4318420.0,1038590.0,41.145802382565364,78742.7,794505.7,32.93030976519014,-8.812511063505424,18.485126229977887,1142509.5945801293,-18.120332624189338,3017350.0,-1040370.0,1172220.0,1351950.0,1.1533244612785996
2023-11-01,Home Care,West,2972110.0,203995.3750668089,2768110.0,1736250.0,245041.84625487908,85280.3,46467.5,701537.0,559657.7057344655,-602767.0,22740.0,6487450.0,3964130.0,4777560.0,2913900.0,4240280.0,1031860.0,37.27669781908956,330322.1462548791,655069.5,25.343537648431603,32.66953275148936,43.8221250930233,1162424.7057344655,-21.775399099024245,5827790.0,-2247170.0,2843515.5,-75405.5,-0.026518406528819694
2023-12-01,Snacks,North,1994880.0,142273.96748098702,1852600.0,1199120.0,159069.81905579937,72438.4,24687.4,421972.0,171482.57378782996,-525715.0,378318.0,9121790.0,3734300.0,3584730.0,2019840.0,5318820.0,653480.0,35.27366943754723,231508.21905579936,397284.6,22.777285976465507,-29.859499407482005,-27.728804037864396,697197.57378783,-28.377145633164204,5299190.0,-3802970.0,2611329.0,-758729.0,-0.29055281812441097
2023-12-01,Snacks,South,2791940.0,150673.37960674273,2641270.0,1716400.0,0.0,108822.0,41914.8,583873.0,500922.19241663313,-832538.0,360797.0,9419150.0,3586510.0,3072950.0,1889260.0,4442980.0,924870.0,35.01610967451264,108822.0,541958.2,22.105767301336098,81.51187162835447,36.69294988551817,1333460.192416633,-31.520367096131785,4770200.0,-4976170.0,2028778.5,612491.5,0.3019016122262731
2023-12-01,Snacks,East,1585790.0,130638.96297164352,1455150.0,888521.0,88913.5395645928,50573.4,26534.5,427142.0,0.0,-672156.0,265953.0,9022180.0,2908340.0,4913570.0,2652800.0,5513930.0,566629.0,38.939559495584646,139486.9395645928,400607.5,29.353812321753768,-16.482526272290553,-14.507651723489168,672156.0,-46.19152664673745,5169110.0,-3508250.0,2265354.0,-810204.0,-0.35765006263921667
2023-12-01,Snacks,West,1895800.0,153478.97821302817,1742330.0,1025440.0,119694.68855853652,97569.1,21901.6,499626.0,360999.8024846694,-628710.0,-274821.0,8182380.0,3003140.0,4616790.0,2287530.0,5301100.0,716890.0,41.145477607571465,217263.78855853653,477724.4,28.675738809525175,40.31020237242002,30.97352092295351,989709.8024846694,-36.084438653986325,5332400.0,-2881280.0,2450217.0,-707887.0,-0.2889078804040622
2023-12-01,Beverages,North,1391170.0,149407.81499189825,1241770.0,722679.0,84574.13098284644,53040.1,12922.3,381471.0,262294.76955315954,-450472.0,90967.0,9130090.0,2489450.0,4084660.0,2995320.0,4864620.0,519091.0,41.80250771076769,137614.23098284643,368548.7,30.719940085523085,-51.13546483030005,-45.10229163188828,712766.7695531596,-36.27660516842894,3578790.0,-4265470.0,1411011.0,-169241.0,-0.1199430762765138
2023-12-01,Beverages,South,2814590.0,273336.3847809868,2541250.0,1548490.0,190081.4033405997,107807.0,46250.3,694876.0,475126.94745382713,-601020.0,388511.0,8970120.0,3381210.0,3941170.0,2841430.0,4940360.0,992760.0,39.06581406787998,297888.40334059973,648625.7,27.34386620757501,10.49585626951206,-6.437444626665911,1076146.9474538271,-23.650565666502704,4480950.0,-4029760.0,2775381.0,-234131.0,-0.08435994913851468
2023-12-01,Beverages,East,2555000.0,255138.1595137588,2299860.0,1280260.0,156613.3813143647,120305.0,32637.4,742686.0,643645.2265157114,-578541.0,-46374.0,6827160.0,3846760.0,4366010.0,2220450.0,5334800.0,1019600.0,44.33313332115868,276918.3813143647,710048.6,32.292661292426494,9.85035560247034,40.162226634155914,1222186.2265157113,-25.155487725339803,5992320.0,-1492360.0,1325698.5,974161.5,0.7348288468305576
2023-12-01,Beverages,West,2351670.0,258040.86565489712,2093630.0,1314650.0,164348.4510886726,84759.4,23900.8,529876.0,380445.1236187011,-853601.0,49277.0,8291050.0,3069980.0,4575430.0,1581180.0,4207240.0,778980.0,37.20714739471636,249107.85108867259,505975.2,25.308960991197104,-6.545639588085361,-1.4669976662668671,1234046.123618701,-40.7713397305159,6064230.0,-4083810.0,1389507.0,704123.0,0.5067430390778888
2023-12-01,Dairy,North,2496730.0,256463.55802968063,2240270.0,1415290.0,0.0,85366.4,23125.8,537765.0,0.0,-616148.0,-241996.0,9214030.0,2633150.0,4465740.0,1719290.0,4586280.0,824980.0,36.82502555495543,85366.4,514639.2,24.004472675168618,60.14740363719546,60.76441308799569,616148.0,-27.503292013909036,5379600.0,-4627750.0,2235135.0,5135.0,0.0022974003807376287
2023-12-01,Dairy,South,1540110.0,141226.3199765091,1398880.0,853077.0,136467.81884387828,74830.1,15138.0,334505.0,62763.61051255831,-640586.0,175343.0,5898570.0,2882270.0,3321880.0,2959900.0,4732960.0,545803.0,39.01714228525678,211297.9188438783,319367.0,23.91234416104312,23.233052900497732,3.5010365419722245,703349.6105125584,-45.792777078805905,3244250.0,-1165610.0,2357743.5,-958863.5,-0.4066869445298015
2023-12-01,Dairy,East,1226260.0,91111.15254314349,1135150.0,667788.0,86250.55476814044,57923.4,20461.9,323190.0,0.0,-809633.0,25935.0,5558160.0,2889440.0,3710260.0,1530830.0,4149100.0,467362.0,41.17182751178258,144173.95476814045,302728.1,28.471127163810948,-27.194304589038897,-18.762395276409947,809633.0,-71.3238779015989,5068870.0,-1409060.0,2612935.5,-1477785.5,-0.5655652426169724
2023-12-01,Dairy,West,1753380.0,194231.637136637,1559150.0,947945.0,134861.6213117072,78506.5,17837.2,397833.0,258401.4070595567,-743876.0,-247942.0,9647640.0,3111950.0,4385520.0,2349910.0,5733350.0,611205.0,39.20116730269698,213368.1213117072,379995.8,25.516018343328096,-21.56404064795251,-37.27771935605422,1002277.4070595567,-47.71035500112241,5147560.0,-3914290.0,1857345.0,-298195.0,-0.1605490633134932
2023-12-01,Home Care,North,2231560.0,243761.7504870804,1987800.0,1111750.0,176512.1873486799,65260.6,34095.8,634277.0,453463.7594529416,-754164.0,-24637.0,8168180.0,3160780.0,4232390.0,2330840.0,5229300.0,876050.0,44.071335144380726,241772.7873486799,600181.2,31.908491799979878,4.54621954811294,-2.640304047105202,1207627.7594529416,-37.939631753697554,5062330.0,-2938880.0,1211647.5,776152.5,0.6405761576696193
2023-12-01,Home Care,South,2050160.0,148806.0944732754,1901360.0,1055790.0,136643.7487570918,57450.4,36941.2,651478.0,0.0,-482409.0,181841.0,5796020.0,3875720.0,4280050.0,2611310.0,4801960.0,845570.0,44.471851727184756,194094.14875709178,614536.8,34.2637901291707,-1.001770280120795,16.753585163998185,482409.0,-25.371786510708123,5544460.0,-994060.0,2510739.0,-609379.0,-0.2427090191373934
2023-12-01,Home Care,East,2028080.0,107476.18585543898,1920600.0,1137640.0,110926.5771808398,114041.0,24443.5,557994.0,317847.5663779917,-640871.0,-289816.0,5438360.0,2170010.0,3682850.0,1910850.0,4504340.0,782960.0,40.76642715817974,224967.57718083978,533550.5,29.053108403623867,83.41036708812406,65.89387434741762,958718.5663779917,-33.36827033218786,3942010.0,-934020.0,1958764.5,-38164.5,-0.019483965530312602
2023-12-01,Home Care,West,1158530.0,111372.40748075816,1047160.0,599184.0,71150.70530189874,40467.7,20036.2,336356.0,91016.90226690283,-585874.0,245436.0,7230330.0,3257590.0,3049740.0,2411050.0,5213030.0,447976.0,42.78009091256351,111618.40530189873,316319.8,32.12078383437106,-9.975928473177442,-10.108744163920669,676890.9022669028,-55.94885213338936,3896280.0,-2017300.0,1955058.0,-907898.0,-0.46438417683772043
2024-01-01,Snacks,North,2765670.0,179527.20860422432,2586140.0,1584990.0,248429.88213355045,124167.0,33926.8,628554.0,533627.7272692192,-466574.0,-56348.0,9628720.0,2035810.0,3762710.0,2783940.0,4508780.0,1001150.0,38.712134687217244,372596.8821335505,594627.2,24.30471668200484,91.60992524209264,48.53463147198524,1000201.7272692192,-18.041328002350994,3014580.0,-5119940.0,2151124.5,435015.5,0.2022270212626001
2024-01-01,Snacks,South,1493680.0,143982.862989255,1349690.0,774207.0,81202.75153749975,71112.5,24536.8,423170.0,264676.9828517107,-460519.0,-51661.0,7362500.0,3825670.0,4293970.0,1561940.0,5858240.0,575483.0,42.63816135557054,152315.25153749975,398633.2,31.353125532529692,12.029781865267775,20.073433855617907,725195.9828517106,-34.12035356266995,6557700.0,-1504260.0,1195792.5,153897.5,0.12869916812490462
2024-01-01,Snacks,East,1291160.0,86401.53324225526,1204760.0,714480.0,99843.32136272149,38009.5,12433.2,352426.0,184758.33714065672,-549030.0,52536.0,6209710.0,2238820.0,3619840.0,1879040.0,4395090.0,490280.0,40.69524220591653,137852.8213627215,339992.8,29.25279723762409,-49.62893589266526,-39.50536755845609,733788.3371406568,-45.57173212922076,3979620.0,-1814620.0,1533924.0,-329164.0,-0.21458951030168377
2024-01-01,Snacks,West,2567400.0,175633.4994173893,2391770.0,1497420.0,227971.4471354288,83803.9,27720.0,582574.0,469390.58765589166,-706295.0,-142543.0,8294930.0,2352180.0,4790430.0,1844000.0,5201390.0,894350.0,37.39280950927556,311775.3471354288,554854.0,24.357442396217028,87.4016673457235,84.39328862034368,1175685.5876558917,-29.53022238760416,5298610.0,-3093540.0,1037018.8500000001,1354751.15,1.3063900911733666
2024-01-01,Beverages,North,1381280.0,104999.62231193169,1276280.0,793851.0,125171.25212928404,41318.9,24157.0,315941.0,156886.05863372516,-473774.0,191986.0,5327830.0,3573340.0,4512270.0,2872470.0,5523960.0,482429.0,37.79962077287116,166490.15212928405,291784.0,24.754834362365624,-49.110831113733866,-61.99448335925649,630660.0586337252,-37.12147804556994,5213140.0,196130.0,2952799.5,-1676519.5,-0.5677728880677473
2024-01-01,Beverages,South,2794190.0,286232.166834383,2507960.0,1380160.0,0.0,129151.0,35772.0,831303.0,570472.3823596695,-410835.0,55680.0,8489640.0,3825220.0,3422950.0,1900240.0,4408060.0,1127800.0,44.96881927941435,129151.0,795531.0,33.146581285187956,115.07430815803241,130.27847722569868,981307.3823596695,-16.381242125073765,5347930.0,-4081580.0,2805232.5,-297272.5,-0.10597071722219104
2024-01-01,Beverages,East,1276410.0,110325.8470915088,1166090.0,642785.0,110351.85859636954,51952.4,19986.1,360999.0,0.0,-641717.0,-122299.0,5825780.0,3638640.0,4361120.0,2158640.0,4134460.0,523305.0,44.87689629445411,162304.25859636953,341012.9,30.95807356207497,-42.54752027433166,-24.057447229246165,641717.0,-55.03151557769983,5841120.0,-1691320.0,1881883.5,-715793.5,-0.3803601551318134
2024-01-01,Beverages,West,1067020.0,66550.29032656217,1000470.0,631385.0,57108.50454402583,30156.9,13096.3,281823.0,161102.3301405898,-706597.0,88444.0,9256640.0,2505200.0,4140860.0,2702210.0,5726260.0,369085.0,36.8911611542575,87265.40454402583,268726.7,28.16906054154547,-61.31415932625457,-55.163279527295984,867699.3301405897,-70.62650554239508,3943850.0,-3530380.0,1491756.0,-491286.0,-0.32933401977267057
2024-01-01,Dairy,North,2304990.0,133540.68430833446,2171450.0,1372720.0,171085.02511948807,117721.0,25978.2,509918.0,405557.2347162736,-474736.0,266849.0,6306460.0,2950550.0,4852000.0,1726870.0,4347140.0,798730.0,36.78325542840038,288806.02511948807,483939.8,23.482834050979758,92.68379253737966,29.41227228660037,880293.2347162736,-21.862626355660964,6075680.0,-1959320.0,1137790.5,1033659.5,0.9084796366290631
2024-01-01,Dairy,South,1239360.0,112417.39250661804,1126950.0,622429.0,62446.51192103522,48044.0,16088.3,394026.0,167225.91848164663,-842725.0,-5146.0,8288220.0,2310390.0,4660970.0,2265990.0,5235870.0,504521.0,44.76871201029327,110490.51192103521,377937.7,34.96392918940503,-32.641790241890654,14.791044558709988,1009950.9184816466,-74.77927148498159,4705370.0,-3052350.0,1292319.0,-165369.0,-0.1279629874667168
2024-01-01,Dairy,East,1847660.0,174591.9219693282,1673070.0,1083550.0,165692.08518677775,80574.4,18662.8,343255.0,163435.82632287178,-885266.0,254227.0,9821340.0,3644190.0,4438270.0,2488100.0,5709790.0,589520.0,35.23582396432905,246266.48518677775,324592.2,20.51647570035922,-26.898356701868753,-44.12603485377756,1048701.8263228717,-52.912669523689985,5594360.0,-4111550.0,2796664.5,-1123594.5,-0.40176234939872124
2024-01-01,Dairy,West,2557260.0,268572.99366603704,2288690.0,1332800.0,215164.32373830795,126388.0,39472.2,614338.0,522807.4361657378,-726797.0,9000.0,9935080.0,3574950.0,4245960.0,2945810.0,5754230.0,955890.0,41.76581363137865,341552.3237383079,574865.8,26.842342125844915,12.596364351954348,-3.8174727306601763,1249604.436165738,-31.756026373165437,4875100.0,-4180850.0,2550513.0,-261823.0,-0.10265503449698159
2024-01-01,Home Care,North,2226210.0,193561.7804665803,2032650.0,1142920.0,153014.4503597667,97993.6,37088.0,638721.0,499816.45262270665,-684817.0,11370.0,7255240.0,3512350.0,3726500.0,1977110.0,5371040.0,889730.0,43.771923351290184,251008.0503597667,601633.0,31.423068408235554,15.85351952123113,18.9852218767639,1184633.4526227065,-33.69084692396625,5261740.0,-1884200.0,2654410.5,-621760.5,-0.23423675426238708
2024-01-01,Home Care,South,1908220.0,153726.3038625131,1754500.0,975114.0,162568.4536211272,80009.3,31120.5,536807.0,461952.10629130737,-607237.0,-149508.0,7176510.0,2837340.0,3630260.0,2860660.0,5559520.0,779386.0,44.42211456255343,242577.75362112722,505686.5,30.596010259333145,-32.471961142030196,-19.800669613844068,1069189.1062913074,-34.61025933314335,3606940.0,-1616990.0,2224887.0,-470387.0,-0.21142062495758213
2024-01-01,Home Care,East,2810180.0,211994.995478504,2598180.0,1569220.0,242160.3746037561,117457.0,48820.8,669341.0,459837.8089385261,-454521.0,261779.0,9921000.0,3650240.0,4500420.0,2066340.0,4063150.0,1028960.0,39.60310679013771,359617.3746037561,620520.2,25.761917957955184,40.245060995357875,58.6221360659001,914358.8089385261,-17.49382259889615,6084320.0,-5857850.0,2416575.0,181605.0,0.07514974705937122
2024-01-01,Home Care,West,2156380.0,126717.40175404536,2029660.0,1318430.0,151243.53906120363,84629.9,38754.6,475358.0,367988.8469841164,-878623.0,-272753.0,5860060.0,2241920.0,3093850.0,2937810.0,5208220.0,711230.0,35.04182966605244,235873.43906120362,436603.4,23.42057290383611,-6.529738193373092,-6.777560313619057,1246611.8469841164,-43.28917158538869,2397960.0,-651840.0,1424871.0,604789.0,0.42445175738715996
2024-02-01,Snacks,North,2697260.0,246533.2246733404,2450730.0,1469930.0,144904.29091220183,81622.5,29646.5,754269.0,653553.5246380541,-499685.0,54267.0,6281020.0,3751980.0,4438060.0,1665570.0,4767430.0,980800.0,40.02072851762536,226526.79091220183,724622.5,30.77731941095102,5.362877742380667,13.72249545423021,1153238.524638054,-20.389230963835264,6524470.0,-1513590.0,2804959.5,-354229.5,-0.1262868501309912
2024-02-01,Snacks,South,2634600.0,308612.3091990944,2325990.0,1345970.0,213486.47650242943,103282.0,45806.0,663254.0,559747.0735734082,-546362.0,255645.0,5757770.0,2140960.0,4023160.0,2284680.0,4551050.0,980020.0,42.13345715157847,316768.47650242946,617448.0,28.514911929973902,26.551431462801546,42.695722704027304,1106109.0735734082,-23.48943890558429,3879440.0,-1206720.0,1575220.5,750769.5,0.47661232189398245
2024-02-01,Snacks,East,2045580.0,207595.5821886412,1837980.0,1183390.0,130674.43239651671,59110.1,22817.7,464803.0,263636.7068492555,-709511.0,217146.0,5473280.0,3003870.0,4744840.0,1522330.0,4208580.0,654590.0,35.61464216150339,189784.5323965167,441985.3,25.288795307892357,-26.88527068258395,-43.85982923738998,973147.7068492555,-38.60275955124648,6226380.0,-1264700.0,1098111.0,739869.0,0.6737652204558555
2024-02-01,Snacks,West,2795670.0,281838.3726162507,2513830.0,1450650.0,138553.06124842505,96696.3,40433.6,827933.0,608352.5177380696,-722607.0,-20636.0,5415480.0,2471130.0,4016190.0,2125280.0,4351120.0,1063180.0,42.29323383044995,235249.36124842503,787499.4,32.93512290011655,16.941906551794727,74.38869499097444,1330959.5177380696,-28.745261214958845,4362040.0,-1064360.0,2397570.0,116260.0,0.048490763564776
2024-02-01,Beverages,North,2279820.0,130183.96819677958,2149640.0,1384550.0,191408.4254262509,98916.9,36826.5,474763.0,326433.33844195993,-702828.0,-53990.0,6321490.0,3944240.0,4714000.0,2380720.0,5981790.0,765090.0,35.59154090917549,290325.3254262509,437936.5,22.085698070374573,45.15669419478563,16.912222810495336,1029261.3384419599,-32.69514895517389,6277520.0,-339700.0,2350267.5,-200627.5,-0.08536368732495343
2024-02-01,Beverages,South,1625800.0,144887.79093363,1480910.0,895066.0,101276.08504723392,78485.0,22368.8,406085.0,129424.93960121938,-764101.0,-154957.0,8170260.0,2190210.0,3025640.0,1731550.0,5492400.0,585844.0,39.5597301659115,179761.0850472339,383716.2,27.421315272366314,-43.771167777895904,-48.280890605139746,893525.9396012194,-51.59672093510071,3484300.0,-2677860.0,1081584.0,399326.0,0.36920479592893385
2024-02-01,Beverages,East,2885120.0,251397.796628502,2633720.0,1502190.0,261527.89050901335,84829.9,40683.7,785174.0,575517.639116837,-485134.0,176047.0,8703760.0,2206780.0,3448740.0,2008000.0,4307800.0,1131530.0,42.96318515255988,346357.79050901334,744490.3,29.81235666661604,150.66575298137414,159.1196504475011,1060651.639116837,-18.420105402244733,3647520.0,-4395960.0,1788853.5,844866.5,0.472294964344481
2024-02-01,Beverages,West,1173370.0,122678.83248506978,1050690.0,605850.0,82140.90296121905,59683.1,13315.1,303016.0,27142.57242643181,-453836.0,-240460.0,8925340.0,2832330.0,3564060.0,1898310.0,4881400.0,444840.0,42.33789224224081,141824.00296121906,289700.9,28.839714854048292,-45.24091205211727,-50.74912637139375,480978.5724264318,-43.19409150177502,4498080.0,-4043940.0,2828122.5,-1777432.5,-0.6284849754563319
2024-02-01,Dairy,North,2166180.0,247429.90552622572,1918750.0,1103950.0,98844.74927551448,100706.0,34937.2,615250.0,531338.3717746919,-581154.0,-216107.0,8118230.0,3635380.0,4346660.0,2154780.0,4915170.0,814800.0,42.46514657980456,199550.74927551448,580312.8,32.06514657980456,-31.57341036339646,-28.72195363827941,1112492.3717746919,-30.288156351791528,5827260.0,-3203060.0,1946710.5,-27960.5,-0.014362947135693777
2024-02-01,Dairy,South,2980070.0,175970.2142409487,2804100.0,1625980.0,187162.32089788347,127786.0,40670.3,863169.0,766584.029569963,-693815.0,-291846.0,8363320.0,3927780.0,4090580.0,2255790.0,5850720.0,1178120.0,42.014193502371526,314948.3208978835,822498.7,30.782390071680755,79.49686339777237,80.13347718929928,1460399.029569963,-24.74287650226454,5762570.0,-2512600.0,938801.8500000001,1865298.15,1.9868922819016597
2024-02-01,Dairy,East,1714710.0,0.0,1562200.0,919978.0,93148.1393623498,69887.6,27086.3,479183.0,255409.6768638036,-592131.0,370717.0,5665390.0,2184710.0,4044280.0,2729740.0,4869430.0,642222.0,41.11010113941877,163035.7393623498,452096.7,30.67360133145564,-34.9430303837953,-39.825926000341575,847540.6768638035,-37.90366150300858,3499250.0,-795960.0,1743231.0,-181031.0,-0.10384796966093421
